"brand","model","regdate","max","min","count","average","median"
"honda","scoopy","1998","19800000","19800000","16","19800000.0","19800000.0"
"honda","scoopy","2000","25000000","6500000.0","138","19615942.028985508","17500000.0"
"honda","scoopy","2001","45000000","5000000","88","11037488.636363637","9900000.0"
"honda","scoopy","2002","18000000","2500000","164","12169506.097560976","8500000.0"
"honda","scoopy","2003","45000000","2800000","127","11490551.181102362","13500000"
"honda","scoopy","2004","19000000","7000000.0","44","17252272.727272727","19000000.0"
"honda","scoopy","2005","25000000","2000000","317","13682334.384858044","9900000"
"honda","scoopy","2006","68000000","2300000","166","35518674.69879518","22500000.0"
"honda","scoopy","2007","19500000","3300000","96","13575468.75","13000000.0"
"honda","scoopy","2008","39500000","2500000","174","15343632.183908045","18000000.0"
"honda","scoopy","2009","999999000","8600000","283","20846798.58657244","14000000"
"honda","scoopy","2010","41900000.0","1100000","1615","18522573.374613002","17500000"
"honda","scoopy","2011","45000000","3000000","324","15101851.851851853","17000000.0"
"honda","scoopy","2012","35500000","1000000","1907","18018388.044048242","17000000"
"honda","scoopy","2013","45000000","5600000","282","22372695.035460994","26500000.0"
"honda","scoopy","2014","13400000000","8000000","516","47925000.0","17500000.0"
"honda","scoopy","2015","36000000","9000000","461","21785249.45770065","21000000"
"honda","scoopy","2016","36500000","5000000","236","20019161.01694915","21361000.0"
"honda","scoopy","2017","50000000","6800000","600","24738833.333333332","26800000.0"
"honda","scoopy","2018","45500000","7000000","2478","20135181.194511704","13000000.0"
"honda","scoopy","2019","58000000","1000000","8586","17398633.82250175","12800000.0"
"honda","scoopy","2020","123456000","37500","20815","15820168.89262551","12500000"
"honda","scoopy","2021","80000000","8500000","8246","16543229.687121028","12500000.0"
"honda","scoopy (nhập khẩu)","1999","25500000","25500000","9","25500000.0","25500000"
"honda","scoopy (nhập khẩu)","2004","15000000","15000000","1","15000000.0","15000000"
"honda","scoopy (nhập khẩu)","2006","16000000","16000000","1","16000000.0","16000000"
"honda","scoopy (nhập khẩu)","2007","4800000","4800000","1","4800000.0","4800000"
"honda","scoopy (nhập khẩu)","2008","225000000","13000000","15","29733333.333333332","16000000"
"honda","scoopy (nhập khẩu)","2009","12500000","12500000","1","12500000.0","12500000"
"honda","scoopy (nhập khẩu)","2010","23000000","8500000","9","15811111.111111112","15500000"
"honda","scoopy (nhập khẩu)","2011","17000000","8500000","4","13625000.0","14500000.0"
"honda","scoopy (nhập khẩu)","2012","27000000","3900000","10","15068000.0","15250000.0"
"honda","scoopy (nhập khẩu)","2013","31500000","14500000","69","22501449.27536232","22500000"
"honda","scoopy (nhập khẩu)","2014","35000000","23500000","8","24937500.0","23500000.0"
"honda","scoopy (nhập khẩu)","2015","40000000","11000000","109","21606422.018348623","24800000"
"honda","scoopy (nhập khẩu)","2016","36000000","15000000","3","22166666.666666668","15500000"
"honda","scoopy (nhập khẩu)","2017","46000000","13000000","165","26403636.363636363","32000000"
"honda","scoopy (nhập khẩu)","2018","52000000","11800000","152","22723026.315789472","11800000.0"
"honda","scoopy (nhập khẩu)","2019","60000000.0","12000000","685","26018026.277372263","30000000"
"honda","scoopy (nhập khẩu)","2020","75000000","3000000","3413","20782654.556108996","12500000"
"honda","scoopy (nhập khẩu)","2021","85000000","3000000","891","21211784.511784513","12500000"
"honda","scr","1986","6000000","6000000","1","6000000.0","6000000"
"honda","scr","2000","65000000","1300000","24","53445833.333333336","65000000.0"
"honda","scr","2001","4500000","4500000","1","4500000.0","4500000"
"honda","scr","2002","12000000","12000000","1","12000000.0","12000000"
"honda","scr","2003","15000000","3000000","14","13514285.714285715","15000000.0"
"honda","scr","2004","10000000","2900000","13","8976923.076923076","10000000"
"honda","scr","2005","135000000","3500000","117","65313675.213675216","110000000"
"honda","scr","2006","18000000.0","1300000","153","6053588.235294118","7500000"
"honda","scr","2007","75000000","1500000","4592","9329352.12848432","8300000.0"
"honda","scr","2008","7800000000","1000000","7423","10537578.607032197","8400000"
"honda","scr","2009","56000000","2000000","3041","9290853.99539625","8500000"
"honda","scr","2010","75000000","1000000","2649","9142469.610796526","9000000"
"honda","scr","2011","19500000.0","4200000","890","9770103.370786516","9800000.0"
"honda","scr","2012","100000000","1700000","591","11601353.637901861","10000000"
"honda","scr","2013","17500000","4950000","211","11365165.87677725","10000000"
"honda","scr","2014","33700000","1234000","136","10495838.235294119","11750000.0"
"honda","scr","2015","11000000000","2000000","104","117152884.61538461","12000000.0"
"honda","scr","2016","12000000","6000000","118","9372881.355932204","10000000.0"
"honda","scr","2017","7500000000","2500000","322","127962689.44099379","10500000.0"
"honda","scr","2018","16000000","6500000","223","9213004.484304933","9555000"
"honda","scr","2019","54000000","9350000","123","29903658.536585364","33900000"
"honda","scr","2020","132000000","6500000","141","59626631.20567376","59000000"
"honda","scr","2021","8500000","8500000","68","8500000.0","8500000.0"
"honda","scr (nhập khẩu)","2005","2800000","2800000","6","2800000.0","2800000.0"
"honda","scr (nhập khẩu)","2006","8300000","2500000","2","5400000.0","5400000.0"
"honda","scr (nhập khẩu)","2007","12500000","4999000","423","8734513.002364065","9000000"
"honda","scr (nhập khẩu)","2008","24500000","5900000","399","8926791.979949875","7900000"
"honda","scr (nhập khẩu)","2009","12800000","5000000","81","8122222.222222222","7800000"
"honda","scr (nhập khẩu)","2010","120000000","7000000","333","10601201.2012012","9500000"
"honda","scr (nhập khẩu)","2011","15000000","7500000","83","12384337.34939759","12500000"
"honda","scr (nhập khẩu)","2012","14000000","9800000","74","12233783.783783784","12500000.0"
"honda","scr (nhập khẩu)","2013","20000000","10000000","2","15000000.0","15000000.0"
"honda","scr (nhập khẩu)","2014","7800000","7800000","40","7800000.0","7800000.0"
"honda","scr (nhập khẩu)","2019","50000000","50000000","1","50000000.0","50000000"
"honda","scr (nhập khẩu)","2020","7500000","7500000","1","7500000.0","7500000"
"honda","sh","1985","7900000","7900000","1","7900000.0","7900000"
"honda","sh","1987","2800000","2800000","1","2800000.0","2800000"
"honda","sh","1988","40000000","40000000","61","40000000.0","40000000"
"honda","sh","1990","60000000.0","2500000","2","31250000.0","31250000.0"
"honda","sh","1993","41000000","27000000","2","34000000.0","34000000.0"
"honda","sh","1994","43000000","43000000","1","43000000.0","43000000"
"honda","sh","1995","61000000.0","5200000","5","23320000.0","5200000"
"honda","sh","1996","60000000","20500000.0","31","56919354.838709675","60000000"
"honda","sh","1997","1234545000","1234545000","1","1234545000.0","1234545000"
"honda","sh","1998","87000000.0","3800000","5","47920000.0","70000000.0"
"honda","sh","1999","37000000","71999.0","9","11463555.444444444","6800000"
"honda","sh","2000","239000000.0","123.0","347","55923634.70893372","60000000"
"honda","sh","2001","140000000.0","7000000","489","31184721.881390594","25000000"
"honda","sh","2002","137000000","1200000","2172","45192936.464088395","39000000.0"
"honda","sh","2003","135000000","2000000","4201","40466343.25089265","37500000"
"honda","sh","2004","185000000","32","2882","37427155.80569049","34500000.0"
"honda","sh","2005","12345678000","1000000","10546","47677039.62857956","44000000.0"
"honda","sh","2006","2222222000","70.0","17069","74681364.63442498","62000000"
"honda","sh","2007","379000000","1.0","20795","65850683.766338065","63000000"
"honda","sh","2008","1e+19","0.0","37248","268470856451753.2","67000000.0"
"honda","sh","2009","1e+19","1.0","40467","247115027014454.66","83000000"
"honda","sh","2010","1111111111111111.0","1.0","77110","14530163258.366451","119000000.0"
"honda","sh","2011","111111111111.0","1.0","72579","146979234.07668886","135000000"
"honda","sh","2012","1234567000","2.0","78229","152537529.26800802","125000000"
"honda","sh","2013","1e+21","10.0","47780","2.0929259210697816e+16","61500000.0"
"honda","sh","2014","999999000","1.0","58036","71715906.16124475","59500000.0"
"honda","sh","2015","2222222222222.0","10.0","60515","102963473.29129967","60000000"
"honda","sh","2016","929292000","56000","85960","70320216.29332247","65000000.0"
"honda","sh","2017","1600000000","1000.0","131155","80074215.51503946","77800000"
"honda","sh","2018","12345678000.0","75","178104","83568983.65764946","81500000.0"
"honda","sh","2019","15000000000","76","232259","94661027.87356356","89600000"
"honda","sh","2020","12345678000","99","144631","157445345.29622972","90000000"
"honda","sh","2021","12345678000","123456","37301","137664625.72593227","90800000"
"honda","sh (nhập khẩu)","2001","60000000","4500000","49","34553061.22448979","40000000"
"honda","sh (nhập khẩu)","2002","50000000","12500000","260","46041346.15384615","48000000.0"
"honda","sh (nhập khẩu)","2003","132000000","11500000","309","70203883.49514563","42000000"
"honda","sh (nhập khẩu)","2004","67500000","13500000","957","33301645.768025078","32800000"
"honda","sh (nhập khẩu)","2005","87000000","14500000","3176","44841847.921914354","39000000.0"
"honda","sh (nhập khẩu)","2006","128000000","3600000","5572","61622961.75179469","60000000.0"
"honda","sh (nhập khẩu)","2007","999999000","20600000","7282","58681457.472946994","57800000.0"
"honda","sh (nhập khẩu)","2008","279000000","3333000","9175","68694077.71095368","68000000"
"honda","sh (nhập khẩu)","2009","279000000","1000000","17299","92420712.84334354","88000000"
"honda","sh (nhập khẩu)","2010","9696969000","1000000","33780","111798733.77024867","119450000.0"
"honda","sh (nhập khẩu)","2011","12345678000","1000000","29074","140702799.5919378","135000000.0"
"honda","sh (nhập khẩu)","2012","999999999","150000","28159","129597283.30597678","118000000"
"honda","sh (nhập khẩu)","2013","675000000","22900000","7491","155852885.86303565","138000000"
"honda","sh (nhập khẩu)","2014","455000000","25800000","4634","127834009.49503669","63600000.0"
"honda","sh (nhập khẩu)","2015","325000000","25000000","3551","69759147.64883131","54000000"
"honda","sh (nhập khẩu)","2016","330000000","32500000","3808","93306488.18277311","68000000.0"
"honda","sh (nhập khẩu)","2017","415000000","19999000","1606","164349463.88542965","115000000.0"
"honda","sh (nhập khẩu)","2018","368000000","10000000","1798","142883815.35038933","83400000.0"
"honda","sh (nhập khẩu)","2019","270000000","230000","1225","102497271.8367347","88888000"
"honda","sh (nhập khẩu)","2020","999000000","15000000","437","396506075.51487416","330000000"
"honda","sh (nhập khẩu)","2021","340000000","2000000","447","196110514.54138702","268000000"
"honda","sh 125","2001","25000000","25000000","1","25000000.0","25000000"
"honda","sh 125","2002","39000000","30000000","2","34500000.0","34500000.0"
"honda","sh 125","2003","65000000","22500000","6","32316666.666666668","26750000.0"
"honda","sh 125","2004","42000000","25000000","3","31666666.666666668","28000000"
"honda","sh 125","2005","80000000","19800000","15","38840000.0","38500000"
"honda","sh 125","2006","76000000","18500000","21","48238095.23809524","48000000"
"honda","sh 125","2007","100000000","37000000","15","60566666.666666664","59000000"
"honda","sh 125","2008","300000000","20300000","26","55657692.307692304","45000000.0"
"honda","sh 125","2009","128000000","41000000","67","83228358.20895523","88000000"
"honda","sh 125","2010","180000000","7000000","520","96992909.61538461","95000000.0"
"honda","sh 125","2011","220000000","16800000","341","103131665.68914956","99000000"
"honda","sh 125","2012","250000000","30000000","414","89538135.26570049","98250000.0"
"honda","sh 125","2013","12346789000","5555000","413","91123016.94915254","55000000"
"honda","sh 125","2014","170000000","1000000","605","56524085.95041322","56000000.0"
"honda","sh 125","2015","572000000","25500000","612","59339210.78431372","58000000.0"
"honda","sh 125","2016","156900000","5800000","704","63358028.40909091","64000000.0"
